,id,title,description,is_premium,solution_link,acceptance_rate,frequency,url,discuss_count,accepted,submissions,companies,related_topics,likes,dislikes,rating,asked_by_faang,similar_questions
156,606,Construct String from Binary Tree,"You need to construct a string consists of parenthesis and integers from a binary tree with the preorder traversing way.

The null node needs to be represented by empty parenthesis pair ""()"". And you need to omit all the empty parenthesis pairs that don't affect the one-to-one mapping relationship between the string and the original binary tree.


Example 1:
Input: Binary tree: [1,2,3,4]
       1
     /   \
    2     3
   /    
  4     
Output: ""1(2(4))(3)""
Explanation: Originallay it needs to be ""1(2(4)())(3()())"", but you need to omit all the unnecessary empty parenthesis pairs. And it will be ""1(2(4))(3)"".


Example 2:
Input: Binary tree: [1,2,3,null,4]
       1
     /   \
    2     3
     \  
      4 
Output: ""1(2()(4))(3)""
Explanation: Almost the same as the first example, except we can't omit the first parenthesis pair to break the one-to-one mapping relationship between the input and the output.",0,/articles/construct-string-from-binary-tree,55.8,12.8,https://leetcode.com/problems/construct-string-from-binary-tree,545,101.1K,181.2K,Bloomberg,"String,Tree",942,1279,42,0,"[Construct Binary Tree from String, /problems/construct-binary-tree-from-string/, Medium], [Find Duplicate Subtrees, /problems/find-duplicate-subtrees/, Medium]"
157,607,Sales Person,SQL Schema,1,/articles/sales-person,65.4,1.1,https://leetcode.com/problems/sales-person,164,29.8K,45.6K,,,166,33,83,0,
158,610,Triangle Judgement,SQL Schema,1,/articles/triangle-judgement,68.9,19.3,https://leetcode.com/problems/triangle-judgement,82,31.2K,45.2K,Facebook,,145,28,84,1,
159,613,Shortest Distance in a Line,SQL Schema,1,/articles/shortest-distance-in-a-line,79.9,0.0,https://leetcode.com/problems/shortest-distance-in-a-line,127,34.1K,42.7K,,,196,26,88,0,
160,617,Merge Two Binary Trees,"You are given two binary trees `root1` and `root2`.

Imagine that when you put one of them to cover the other, some nodes of the two trees are overlapped while the others are not. You need to merge the two trees into a new binary tree. The merge rule is that if two nodes overlap, then sum node values up as the new value of the merged node. Otherwise, the NOT null node will be used as the node of the new tree.

Return the merged tree.

Note: The merging process must start from the root nodes of both trees.


Example 1:
Input: root1 = [1,3,2,5], root2 = [2,1,3,null,4,null,7]
Output: [3,4,5,5,4,null,7]

Example 2:
Input: root1 = [1], root2 = [1,2]
Output: [2,2]

Constraints:
The number of nodes in both trees is in the range `[0, 2000]`.

`-104 <= Node.val <= 104`",0,/articles/merge-two-binary-trees,75.5,31.8,https://leetcode.com/problems/merge-two-binary-trees,999,379.6K,502.7K,"Amazon,Google,Facebook,Apple",Tree,4157,195,96,1,
161,619,Biggest Single Number,SQL Schema,1,/articles/biggest-single-number,45.2,0.0,https://leetcode.com/problems/biggest-single-number,132,30.6K,67.8K,,,88,80,52,0,
162,620,Not Boring Movies,SQL Schema,0,/articles/not-boring-movies,70.2,2.6,https://leetcode.com/problems/not-boring-movies,242,134.8K,192K,,,347,328,51,0,
163,627,Swap Salary,SQL Schema,0,/articles/swap-salary,78.0,21.6,https://leetcode.com/problems/swap-salary,195,138.4K,177.3K,Amazon,,598,312,66,1,
164,628,Maximum Product of Three Numbers,"Given an integer array `nums`, find three numbers whose product is maximum and return the maximum product.


Example 1:
Input: nums = [1,2,3]
Output: 6

Example 2:
Input: nums = [1,2,3,4]
Output: 24

Example 3:
Input: nums = [-1,-2,-3]
Output: -6

Constraints:
`3 <= nums.length <= 104`
`-1000 <= nums[i] <= 1000`",0,/articles/maximmum-product-of-three-numbers,46.8,39.8,https://leetcode.com/problems/maximum-product-of-three-numbers,592,148.9K,318.1K,Amazon,"Array,Math",1566,437,78,1,"[Maximum Product Subarray, /problems/maximum-product-subarray/, Medium]"
165,637,Average of Levels in Binary Tree,"Given the `root` of a binary tree, return the average value of the nodes on each level in the form of an array. Answers within `10-5` of the actual answer will be accepted.


Example 1:
Input: root = [3,9,20,null,15,7]
Output: [3.00000,14.50000,11.00000]
Explanation: The average value of nodes on level 0 is 3, on level 1 is 14.5, and on level 2 is 11.

Hence return [3, 14.5, 11].


Example 2:
Input: root = [3,9,20,15,7]
Output: [3.00000,14.50000,11.00000]

Constraints:
The number of nodes in the tree is in the range `[1, 104]`.

`-231 <= Node.val <= 231 - 1`",0,/articles/average-of-levels-in-binary-tree,66.1,9.7,https://leetcode.com/problems/average-of-levels-in-binary-tree,999,190.3K,287.9K,Facebook,Tree,1955,204,91,1,"[Binary Tree Level Order Traversal, /problems/binary-tree-level-order-traversal/, Medium], [Binary Tree Level Order Traversal II, /problems/binary-tree-level-order-traversal-ii/, Medium]"
166,643,Maximum Average Subarray I,"Given an array consisting of `n` integers, find the contiguous subarray of given length `k` that has the maximum average value. And you need to output the maximum average value.


Example 1:
Input: [1,12,-5,-6,50,3], k = 4
Output: 12.75
Explanation: Maximum average is (12-5-6+50)/4 = 51/4 = 12.75
Note:
1 <= `k` <= `n` <= 30,000.

Elements of the given array will be in the range [-10,000, 10,000].",0,/articles/maximum-average-subarray,42.0,4.9,https://leetcode.com/problems/maximum-average-subarray-i,459,97.8K,232.8K,Amazon,Array,953,134,88,1,"[Maximum Average Subarray II, /problems/maximum-average-subarray-ii/, Hard]"
167,645,Set Mismatch,"You have a set of integers `s`, which originally contains all the numbers from `1` to `n`. Unfortunately, due to some error, one of the numbers in `s` got duplicated to another number in the set, which results in repetition of one number and loss of another number.

You are given an integer array `nums` representing the data status of this set after the error.

Find the number that occurs twice and the number that is missing and return them in the form of an array.


Example 1:
Input: nums = [1,2,2,4]
Output: [2,3]

Example 2:
Input: nums = [1,1]
Output: [1,2]

Constraints:
`2 <= nums.length <= 104`
`1 <= nums[i] <= 104`",0,/articles/set-mismatch,41.1,5.0,https://leetcode.com/problems/set-mismatch,729,127.3K,309.5K,"Apple,Amazon","Hash Table,Math",1132,432,72,1,"[Find the Duplicate Number, /problems/find-the-duplicate-number/, Medium]"
168,653,Two Sum IV - Input is a BST,"Given the `root` of a Binary Search Tree and a target number `k`, return `true` if there exist two elements in the BST such that their sum is equal to the given target.


Example 1:
Input: root = [5,3,6,2,4,null,7], k = 9
Output: true

Example 2:
Input: root = [5,3,6,2,4,null,7], k = 28
Output: false

Example 3:
Input: root = [2,1,3], k = 4
Output: true

Example 4:
Input: root = [2,1,3], k = 1
Output: false

Example 5:
Input: root = [2,1,3], k = 3
Output: true

Constraints:
The number of nodes in the tree is in the range `[1, 104]`.

`-104 <= Node.val <= 104`
`root` is guaranteed to be a valid binary search tree.

`-105 <= k <= 105`",0,/articles/two-sum-iv,56.4,1.9,https://leetcode.com/problems/two-sum-iv-input-is-a-bst,775,187.6K,332.7K,Microsoft,Tree,1986,151,93,0,"[Two Sum, /problems/two-sum/, Easy], [Two Sum II - Input array is sorted, /problems/two-sum-ii-input-array-is-sorted/, Easy], [Two Sum III - Data structure design, /problems/two-sum-iii-data-structure-design/, Easy], [Two Sum BSTs, /problems/two-sum-bsts/, Medium]"
169,657,Robot Return to Origin,"There is a robot starting at position (0, 0), the origin, on a 2D plane. Given a sequence of its moves, judge if this robot ends up at (0, 0) after it completes its moves.

The move sequence is represented by a string, and the character moves[i] represents its ith move. Valid moves are R (right), L (left), U (up), and D (down). If the robot returns to the origin after it finishes all of its moves, return true. Otherwise, return false.

Note: The way that the robot is ""facing"" is irrelevant. ""R"" will always make the robot move to the right once, ""L"" will always make it move left, etc. Also, assume that the magnitude of the robot's movement is the same for each move.


Example 1:
Input: moves = ""UD""
Output: true
Explanation: The robot moves up once, and then down once. All moves have the same magnitude, so it ended up at the origin where it started. Therefore, we return true.


Example 2:
Input: moves = ""LL""
Output: false
Explanation: The robot moves left twice. It ends up two ""moves"" to the left of the origin. We return false because it is not at the origin at the end of its moves.


Example 3:
Input: moves = ""RRDD""
Output: false

Example 4:
Input: moves = ""LDRRLRUULR""
Output: false

Constraints:
`1 <= moves.length <= 2 * 104`
`moves` only contains the characters `'U'`, `'D'`, `'L'` and `'R'`.",0,/articles/judge-route-circle,74.0,24.5,https://leetcode.com/problems/robot-return-to-origin,999,279K,376.9K,"Amazon,Goldman Sachs",String,1264,692,65,1,"[Number of Provinces, /problems/number-of-provinces/, Medium]"
170,661,Image Smoother,"Given a 2D integer matrix M representing the gray scale of an image, you need to design a smoother to make the gray scale of each cell becomes the average gray scale (rounding down) of all the 8 surrounding cells and itself.  If a cell has less than 8 surrounding cells, then use as many as you can.


Example 1:
Input:
[[1,1,1],
 [1,0,1],
 [1,1,1]]
Output:
[[0, 0, 0],
 [0, 0, 0],
 [0, 0, 0]]
Explanation:
For the point (0,0), (0,2), (2,0), (2,2): floor(3/4) = floor(0.75) = 0
For the point (0,1), (1,0), (1,2), (2,1): floor(5/6) = floor(0.83333333) = 0
For the point (1,1): floor(8/9) = floor(0.88888889) = 0
Note:
The value in the given matrix is in the range of [0, 255].

The length and width of the given matrix are in the range of [1, 150].",0,/articles/image-smoother,52.4,12.9,https://leetcode.com/problems/image-smoother,293,54.4K,103.8K,Apple,Array,293,1250,19,1,
171,671,Second Minimum Node In a Binary Tree,"Given a non-empty special binary tree consisting of nodes with the non-negative value, where each node in this tree has exactly `two` or `zero` sub-node. If the node has two sub-nodes, then this node's value is the smaller value among its two sub-nodes. More formally, the property `root.val = min(root.left.val, root.right.val)` always holds.

Given such a binary tree, you need to output the second minimum value in the set made of all the nodes' value in the whole tree.

If no such second minimum value exists, output -1 instead.


Example 1:
Input: root = [2,2,5,null,null,5,7]
Output: 5
Explanation: The smallest value is 2, the second smallest value is 5.


Example 2:
Input: root = [2,2,2]
Output: -1
Explanation: The smallest value is 2, but there isn't any second smallest value.


Constraints:
The number of nodes in the tree is in the range `[1, 25]`.

`1 <= Node.val <= 231 - 1`
`root.val == min(root.left.val, root.right.val)` for each internal node of the tree.",0,/articles/second-minimum-node-in-a-binary-tree,42.8,25.0,https://leetcode.com/problems/second-minimum-node-in-a-binary-tree,885,98.7K,230.5K,"LinkedIn,Microsoft,Adobe",Tree,804,1055,43,0,"[Kth Smallest Element in a BST, /problems/kth-smallest-element-in-a-bst/, Medium]"
172,674,Longest Continuous Increasing Subsequence,"Given an unsorted array of integers `nums`, return the length of the longest continuous increasing subsequence (i.e. subarray). The subsequence must be strictly increasing.

A continuous increasing subsequence is defined by two indices `l` and `r` (`l < r`) such that it is `[nums[l], nums[l + 1], ..., nums[r - 1], nums[r]]` and for each `l <= i < r`, `nums[i] < nums[i + 1]`.


Example 1:
Input: nums = [1,3,5,4,7]
Output: 3
Explanation: The longest continuous increasing subsequence is [1,3,5] with length 3.

Even though [1,3,5,7] is an increasing subsequence, it is not continuous as elements 5 and 7 are separated by element
4.


Example 2:
Input: nums = [2,2,2,2,2]
Output: 1
Explanation: The longest continuous increasing subsequence is [2] with length 1. Note that it must be strictly
increasing.


Constraints:
`0 <= nums.length <= 104`
`-109 <= nums[i] <= 109`",0,/articles/longest-continuous-increasing-subsequence,46.0,18.0,https://leetcode.com/problems/longest-continuous-increasing-subsequence,675,143.5K,311.9K,Amazon,Array,1128,141,89,1,"[Number of Longest Increasing Subsequence, /problems/number-of-longest-increasing-subsequence/, Medium], [Minimum Window Subsequence, /problems/minimum-window-subsequence/, Hard]"
173,680,Valid Palindrome II,"Given a non-empty string `s`, you may delete at most one character.  Judge whether you can make it a palindrome.


Example 1:
Input: ""aba""
Output: True

Example 2:
Input: ""abca""
Output: True
Explanation: You could delete the character 'c'.

Note:
The string will only contain lowercase characters a-z.

The maximum length of the string is 50000.",0,/articles/valid-palindrome-ii,37.1,69.7,https://leetcode.com/problems/valid-palindrome-ii,995,253.8K,683.7K,"Facebook,Oracle,Microsoft,eBay,Wish",String,2474,155,94,1,"[Valid Palindrome, /problems/valid-palindrome/, Easy]"
174,682,Baseball Game,"You are keeping score for a baseball game with strange rules. The game consists of several rounds, where the scores of past rounds may affect future rounds' scores.

At the beginning of the game, you start with an empty record. You are given a list of strings `ops`, where `ops[i]` is the `ith` operation you must apply to the record and is one of the following:
An integer `x` - Record a new score of `x`.

`""+""` - Record a new score that is the sum of the previous two scores. It is guaranteed there will always be two previous scores.

`""D""` - Record a new score that is double the previous score. It is guaranteed there will always be a previous score.

`""C""` - Invalidate the previous score, removing it from the record. It is guaranteed there will always be a previous score.

Return the sum of all the scores on the record.


Example 1:
Input: ops = [""5"",""2"",""C"",""D"",""+""]
Output: 30
Explanation:
""5"" - Add 5 to the record, record is now [5].

""2"" - Add 2 to the record, record is now [5, 2].

""C"" - Invalidate and remove the previous score, record is now [5].

""D"" - Add 2 * 5 = 10 to the record, record is now [5, 10].

""+"" - Add 5 + 10 = 15 to the record, record is now [5, 10, 15].

The total sum is 5 + 10 + 15 = 30.


Example 2:
Input: ops = [""5"",""-2"",""4"",""C"",""D"",""9"",""+"",""+""]
Output: 27
Explanation:
""5"" - Add 5 to the record, record is now [5].

""-2"" - Add -2 to the record, record is now [5, -2].

""4"" - Add 4 to the record, record is now [5, -2, 4].

""C"" - Invalidate and remove the previous score, record is now [5, -2].

""D"" - Add 2 * -2 = -4 to the record, record is now [5, -2, -4].

""9"" - Add 9 to the record, record is now [5, -2, -4, 9].

""+"" - Add -4 + 9 = 5 to the record, record is now [5, -2, -4, 9, 5].

""+"" - Add 9 + 5 = 14 to the record, record is now [5, -2, -4, 9, 5, 14].

The total sum is 5 + -2 + -4 + 9 + 5 + 14 = 27.


Example 3:
Input: ops = [""1""]
Output: 1

Constraints:
`1 <= ops.length <= 1000`
`ops[i]` is `""C""`, `""D""`, `""+""`, or a string representing an integer in the range `[-3 * 104, 3 * 104]`.

For operation `""+""`, there will always be at least two previous scores on the record.

For operations `""C""` and `""D""`, there will always be at least one previous score on the record.",0,/articles/baseball-game,67.4,10.1,https://leetcode.com/problems/baseball-game,744,112.7K,167.3K,Amazon,Stack,705,1216,37,1,"[Crawler Log Folder, /problems/crawler-log-folder/, Easy]"
